"EMEC","UniqueID","TempID","Order","Family","Genus","SubGenus","Species","SubSpecies","GeneralID","Sex","NetPan","Site","Year","Collector","SampleRound","Date","PanColor","PanID","NetNumber","FinalPlantSp","DateDetermined","Determiner","Author"
NA,"YOSE-7420_EMEC_4955",4955,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","N132",2013,"LCP",1,"6/30/13","blue","east",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_4956",4956,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","P310",2013,"LCP",1,"6/29/13","blue","south",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_4957",4957,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","pan","N132",2013,"LCP",1,"6/30/13","blue","center",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_4958",4958,NA,NA,NA,NA,NA,NA,NA,NA,"pan","N132",2013,"LCP",1,"6/30/13","blue","center",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4959",4959,NA,NA,NA,NA,NA,NA,NA,NA,"pan","L35",2013,"LCP",1,"6/27/13","white","east",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4960",4960,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L35",2013,"LCP",1,"6/27/13","white","east",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_4961",4961,"Hymenoptera","Halictidae","Halictus","Seladonia","tripartitus","","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","white","east",NA,"","2013-2015","R.W. Thorp","Cockerell"
NA,"YOSE-7420_EMEC_4962",4962,NA,NA,NA,NA,NA,NA,NA,NA,"pan","L35",2013,"LCP",1,"6/27/13","white","east",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4963",4963,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P37",2013,"CRP",1,"6/28/13","white","south",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4964",4964,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","P37",2013,"CRP",1,"6/28/13","white","south",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_4965",4965,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P37",2013,"CRP",1,"6/28/13","white","south",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4966",4966,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","f","pan","P37",2013,"CRP",1,"6/28/13","white","south",NA,"","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_4967",4967,"Hymenoptera","Megachilidae","Osmia","Cephalosmia","montana","quadriceps","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","east",NA,"","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_4968",4968,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L21",2013,"CRP",1,"6/26/13","yellow","east",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_4969",4969,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","east",NA,"","2013-2015","R.W. Thorp","McGinley"
NA,"YOSE-7420_EMEC_4970",4970,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","east",NA,"","2013-2015","R.W. Thorp","McGinley"
NA,"YOSE-7420_EMEC_4971",4971,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L21",2013,"CRP",1,"6/26/13","yellow","east",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_4972",4972,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","east",NA,"","2013-2015","R.W. Thorp","McGinley"
NA,"YOSE-7420_EMEC_4973",4973,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P37",2013,"CRP",1,"6/28/13","white","center",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4974",4974,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","P37",2013,"CRP",1,"6/28/13","white","center",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_4975",4975,"Diptera","Bombyliidae","Anthrax","","spp","","Fly","","pan","P37",2013,"CRP",1,"6/28/13","white","center",NA,"","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_4976",4976,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","m","pan","P37",2013,"CRP",1,"6/28/13","white","center",NA,"","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_4977",4977,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","f","pan","P37",2013,"CRP",1,"6/28/13","white","center",NA,"","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_4978",4978,"Hymenoptera","Megachilidae","Hoplitis","Monumetha","albifrons","maura","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","white","north",NA,"","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_4979",4979,"Hymenoptera","Megachilidae","Hoplitis","Monumetha","fulgida","platyura","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","white","north",NA,"","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_4980",4980,"Hymenoptera","Halictidae","Halictus","Seladonia","tripartitus","","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","white","north",NA,"","2013-2015","R.W. Thorp","Cockerell"
NA,"YOSE-7420_EMEC_4981",4981,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","white","north",NA,"","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_4982",4982,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","pan","L21",2013,"CRP",1,"6/26/13","yellow","west",NA,"","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_4983",4983,"Hymenoptera","Andrenidae","Andrena","Diandrena","nothocalaidis","","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","west",NA,"","2013-2015","R.W. Thorp","Cockerell"
NA,"YOSE-7420_EMEC_4984",4984,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","west",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_4985",4985,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","west",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_4986",4986,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","W04",2013,"CRP",1,"6/30/13","yellow","west",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_4987",4987,"Hymenoptera","Chrysididae","Hedychridium","","paulum","","Wasp","f","pan","W04",2013,"CRP",1,"6/30/13","yellow","west",NA,"","2015","L. Kimsey","Bohart"
NA,"YOSE-7420_EMEC_4988",4988,"Hymenoptera","Megachilidae","Osmia","Melanosmia","bakeri","","Bee","m","pan","P33",2013,"CRP",1,"6/27/13","yellow","east",NA,"","2013-2015","T. Griswold","Sandhouse"
NA,"YOSE-7420_EMEC_4989",4989,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","P33",2013,"CRP",1,"6/27/13","yellow","east",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_4990",4990,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","m","pan","P33",2013,"CRP",1,"6/27/13","yellow","east",NA,"","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_4991",4991,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P33",2013,"CRP",1,"6/27/13","yellow","east",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4992",4992,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P33",2013,"CRP",1,"6/27/13","yellow","east",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4993",4993,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P43",2013,"LCP",1,"6/28/13","white","north",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4994",4994,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P310",2013,"LCP",1,"6/29/13","blue","west",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4995",4995,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P310",2013,"LCP",1,"6/29/13","blue","west",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4996",4996,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P310",2013,"LCP",1,"6/29/13","blue","west",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4997",4997,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P43",2013,"LCP",1,"6/28/13","blue","south",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_4998",4998,"Diptera","Syrphinae","Ferdinandea","","sp.","a","Fly","","pan","P33",2013,"CRP",1,"6/27/13","blue","east",NA,"","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_4999",4999,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P43",2013,"LCP",1,"6/28/13","yellow","south",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5000",5000,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P43",2013,"LCP",1,"6/28/13","yellow","south",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5001",5001,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","pan","P310",2013,"LCP",1,"6/29/13","yellow","south",NA,"","2013-2015","R.W. Thorp","McGinley"
NA,"YOSE-7420_EMEC_5002",5002,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","P310",2013,"LCP",1,"6/29/13","yellow","south",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5003",5003,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P310",2013,"LCP",1,"6/29/13","yellow","south",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5004",5004,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","N131",2013,"CK",1,"6/30/13","blue","south",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5005",5005,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","N131",2013,"CK",1,"6/30/13","blue","south",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5006",5006,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L21",2013,"CRP",1,"6/26/13","white","east",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5007",5007,"Diptera","Bombyliidae","Apolysis","","sp","a","Fly","","pan","L21",2013,"CRP",1,"6/26/13","white","east",NA,"","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_5008",5008,"Hymenoptera","Halictidae","Lasioglossum","Hemihalictus","glabriventre","","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","white","east",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5009",5009,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","white","east",NA,"","2013-2015","",""
NA,"YOSE-7420_EMEC_5010",5010,"Hymenoptera","Halictidae","Dufourea","","versatilis","rubriventris","Bee","f","pan","L24",2013,"LKM",1,"6/27/13","blue","west",NA,"","2013-2015","T. Griswold","Michener"
NA,"YOSE-7420_EMEC_5011",5011,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L24",2013,"LKM",1,"6/27/13","blue","west",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5012",5012,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L24",2013,"LKM",1,"6/27/13","blue","west",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5013",5013,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","cyaneonotum","","Bee","f","pan","L24",2013,"LKM",1,"6/27/13","blue","west",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5014",5014,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","Bee","f","pan","L24",2013,"LKM",1,"6/27/13","blue","west",NA,"","2013-2015","",""
NA,"YOSE-7420_EMEC_5015",5015,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","Bee","f","pan","L24",2013,"LKM",1,"6/27/13","blue","west",NA,"","2013-2015","",""
NA,"YOSE-7420_EMEC_5016",5016,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","cyaneonotum","","Bee","f","pan","L24",2013,"LKM",1,"6/27/13","blue","west",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5017",5017,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","pan","W04",2013,"CRP",1,"6/30/13","blue","east",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5018",5018,NA,NA,NA,NA,NA,NA,NA,NA,"pan","W04",2013,"CRP",1,"6/30/13","blue","east",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5019",5019,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","pan","P37",2013,"CRP",1,"6/28/13","blue","west",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5020",5020,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","pan","P37",2013,"CRP",1,"6/28/13","blue","west",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5021",5021,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","W04",2013,"CRP",1,"6/30/13","white","west",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5022",5022,"Hymenoptera","Andrenidae","Andrena","Andrena","ceanothifloris","cretata","Bee","f","pan","P33",2013,"CRP",1,"6/27/13","blue","center",NA,"","2013-2015","R.W. Thorp","LaBerge"
NA,"YOSE-7420_EMEC_5023",5023,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P33",2013,"CRP",1,"6/27/13","blue","center",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5024",5024,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","P33",2013,"CRP",1,"6/27/13","blue","center",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5025",5025,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","pan","P33",2013,"CRP",1,"6/27/13","blue","center",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5026",5026,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","P33",2013,"CRP",1,"6/27/13","blue","center",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5027",5027,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","P33",2013,"CRP",1,"6/27/13","blue","center",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5028",5028,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","m","pan","P33",2013,"CRP",1,"6/27/13","blue","center",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5029",5029,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","white","center",NA,"","2013-2015","",""
NA,"YOSE-7420_EMEC_5030",5030,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","white","center",NA,"","2013-2015","R.W. Thorp","McGinley"
NA,"YOSE-7420_EMEC_5031",5031,"Hymenoptera","Andrenidae","Andrena","Onagrandrena","vanduzeei","","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","yellow","center",NA,"","2013-2015","R.W. Thorp","Linsley"
NA,"YOSE-7420_EMEC_5032",5032,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","yellow","north",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5033",5033,NA,NA,NA,NA,NA,NA,NA,NA,"pan","L35",2013,"LCP",1,"6/27/13","yellow","north",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5034",5034,"Hymenoptera","Megachilidae","Osmia","Melanosmia","aglaia","","Bee","m","pan","L35",2013,"LCP",1,"6/27/13","yellow","north",NA,"","2013-2015","T. Griswold","Sandhouse"
NA,"YOSE-7420_EMEC_5035",5035,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","yellow","north",NA,"","2013-2015","R.W. Thorp","McGinley"
NA,"YOSE-7420_EMEC_5036",5036,"Hymenoptera","Megachilidae","Osmia","Melanosmia","cyanopoda","","Bee","m","pan","L35",2013,"LCP",1,"6/27/13","yellow","north",NA,"","2013-2015","T. Griswold","Cockerell"
NA,"YOSE-7420_EMEC_5037",5037,NA,NA,NA,NA,NA,NA,NA,NA,"pan","L35",2013,"LCP",1,"6/27/13","yellow","north",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5038",5038,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","f","pan","P24",2013,"CRP",1,"6/27/13","blue","center",NA,"","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_5039",5039,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","yellow","north",NA,"","2013-2015","",""
NA,"YOSE-7420_EMEC_5040",5040,NA,NA,NA,NA,NA,NA,NA,NA,"pan","L35",2013,"LCP",1,"6/27/13","yellow","east",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5041",5041,"Hymenoptera","Halictidae","Halictus","Seladonia","tripartitus","","Bee","f","pan","L33",2013,"CRP",1,"6/29/13","blue","center",NA,"","2013-2015","R.W. Thorp","Cockerell"
NA,"YOSE-7420_EMEC_5042",5042,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","L33",2013,"CRP",1,"6/29/13","blue","center",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5043",5043,"Hymenoptera","Megachilidae","Hoplitis","Monumetha","albifrons","maura","Bee","f","pan","W04",2013,"CRP",1,"6/30/13","blue","west",NA,"","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_5044",5044,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","W04",2013,"CRP",1,"6/30/13","blue","west",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5045",5045,NA,NA,NA,NA,NA,NA,NA,NA,"pan","W04",2013,"CRP",1,"6/30/13","blue","west",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5046",5046,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","Bee","f","pan","L33",2013,"CRP",1,"6/29/13","blue","east",NA,"","2013-2015","",""
NA,"YOSE-7420_EMEC_5047",5047,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","L33",2013,"CRP",1,"6/29/13","blue","east",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5048",5048,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L21",2013,"CRP",1,"6/26/13","yellow","north",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5049",5049,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L21",2013,"CRP",1,"6/26/13","yellow","north",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5050",5050,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L21",2013,"CRP",1,"6/26/13","yellow","north",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5051",5051,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L21",2013,"CRP",1,"6/26/13","yellow","north",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5052",5052,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","north",NA,"","2013-2015","R.W. Thorp","McGinley"
NA,"YOSE-7420_EMEC_5053",5053,NA,NA,NA,NA,NA,NA,NA,NA,"pan","L21",2013,"CRP",1,"6/26/13","yellow","north",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5054",5054,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","north",NA,"","2013-2015","R.W. Thorp","McGinley"
NA,"YOSE-7420_EMEC_5055",5055,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","L21",2013,"CRP",1,"6/26/13","yellow","north",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5056",5056,NA,NA,NA,NA,NA,NA,NA,NA,"pan","N132",2013,"LCP",1,"6/30/13","white","south",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5057",5057,"Hymenoptera","Colletidae","Hylaeus","Cephalylaeus","basalis","","Bee","f","pan","N132",2013,"LCP",1,"6/30/13","white","south",NA,"","2013-2015","L. Ponisio","Smith"
NA,"YOSE-7420_EMEC_5058",5058,"Diptera","Bombyliidae","Anthrax","","spp","","Fly","","pan","N132",2013,"LCP",1,"6/30/13","white","south",NA,"","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_5059",5059,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","N132",2013,"LCP",1,"6/30/13","white","south",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5060",5060,NA,NA,NA,NA,NA,NA,NA,NA,"pan","N132",2013,"LCP",1,"6/30/13","blue","south",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5061",5061,NA,NA,NA,NA,NA,NA,NA,NA,"pan","N132",2013,"LCP",1,"6/30/13","blue","south",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5062",5062,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","Bee","f","pan","N132",2013,"LCP",1,"6/30/13","blue","south",NA,"","2013-2015","",""
NA,"YOSE-7420_EMEC_5063",5063,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P310",2013,"LCP",1,"6/29/13","yellow","east",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5064",5064,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P310",2013,"LCP",1,"6/29/13","yellow","east",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5065",5065,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","P310",2013,"LCP",1,"6/29/13","yellow","east",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5066",5066,"Diptera","Syrphinae","Ferdinandea","","sp.","a","Fly","","pan","L24",2013,"LKM",1,"6/27/13","blue","center",NA,"","2015","M. Hauser",""
NA,"YOSE-7420_EMEC_5067",5067,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L24",2013,"LKM",1,"6/27/13","blue","center",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5068",5068,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L24",2013,"LKM",1,"6/27/13","blue","center",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5069",5069,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L24",2013,"LKM",1,"6/27/13","blue","center",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5070",5070,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L24",2013,"LKM",1,"6/27/13","blue","center",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5071",5071,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L24",2013,"LKM",1,"6/27/13","blue","center",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5072",5072,NA,NA,NA,NA,NA,NA,NA,NA,"pan","L24",2013,"LKM",1,"6/27/13","blue","center",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5073",5073,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P43",2013,"LCP",1,"6/28/13","white","west",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5074",5074,"Hymenoptera","Colletidae","Hylaeus","","spp.","small","Bee","f","pan","P43",2013,"LCP",1,"6/28/13","white","west",NA,"","2013-2015","L. Ponisio",""
NA,"YOSE-7420_EMEC_5075",5075,NA,NA,NA,NA,NA,NA,NA,NA,"pan","P24",2013,"CRP",1,"6/27/13","yellow","east",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5076",5076,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","N132",2013,"LCP",1,"6/30/13","yellow","center",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5077",5077,"Hymenoptera","Megachilidae","Osmia","Melanosmia","densa","","Bee","f","pan","N132",2013,"LCP",1,"6/30/13","yellow","center",NA,"","2013-2015","T. Griswold","Cresson"
NA,"YOSE-7420_EMEC_5078",5078,NA,NA,NA,NA,NA,NA,NA,NA,"pan","N132",2013,"LCP",1,"6/30/13","yellow","center",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5079",5079,NA,NA,NA,NA,NA,NA,NA,NA,"pan","N132",2013,"LCP",1,"6/30/13","yellow","center",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5080",5080,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","pan","L35",2013,"LCP",1,"6/27/13","white","west",NA,"","2015","L. Ponisio","Linsley & MacSwain"
NA,"YOSE-7420_EMEC_5081",5081,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","white","west",NA,"","2013-2015","Jason Gibbs",""
NA,"YOSE-7420_EMEC_5082",5082,NA,NA,NA,NA,NA,NA,NA,NA,"pan","L35",2013,"LCP",1,"6/27/13","white","west",NA,"",NA,NA,NA
NA,"YOSE-7420_EMEC_5083",5083,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","Bee","f","pan","L35",2013,"LCP",1,"6/27/13","white","west",NA,"","2013-2015","Jason Gibbs",""
