"EMEC","UniqueID","TempID","Year","Site","Date","NetPan","PanColor","PanID","SampleRound","NetNumber","Collector","FieldPlantSp","PlantSp","Order","Family","Genus","Subgenus","Species","Subspecies","Sex","Determiner","DateDetermined","Author","GeneralID"
1044400,"YOSE-7420_EMEC_11784",11784,2014,"N133","6/18/14","pan","white","south",1,NA,"KK","","","Hymenoptera","Halictidae","Lasioglossum","Hemihalictus","glabriventre","","f","Jason Gibbs","2013-2015","","Bee"
1044401,"YOSE-7420_EMEC_11785",11785,2014,"N133","6/18/14","pan","white","south",1,NA,"KK","","","Hymenoptera","Halictidae","Lasioglossum","Hemihalictus","glabriventre","","f","Jason Gibbs","2013-2015","","Bee"
1044402,"YOSE-7420_EMEC_11786",11786,2014,"N133","6/18/14","pan","blue","east",1,NA,"KK","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
1044403,"YOSE-7420_EMEC_11787",11787,2014,"N133","6/18/14","pan","white","north",1,NA,"KK","","","Hymenoptera","Halictidae","Lasioglossum","Hemihalictus","glabriventre","","f","Jason Gibbs","2013-2015","","Bee"
1044404,"YOSE-7420_EMEC_11788",11788,2014,"N133","6/18/14","pan","white","north",1,NA,"KK","","","Hymenoptera","Chrysididae","Chrysura","","kyrse","","f","L. Kimsey","2015","Kromnein","Wasp"
1044405,"YOSE-7420_EMEC_11789",11789,2014,"N133","6/18/14","pan","yellow","north",1,NA,"KK","","","Hymenoptera","Megachilidae","Ashmeadiella","Arogochila","timberlakei","","m","R.W. Thorp","2013-2015","Michener","Bee"
1044406,"YOSE-7420_EMEC_11790",11790,2014,"N133","6/18/14","pan","yellow","north",1,NA,"KK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044407,"YOSE-7420_EMEC_11791",11791,2014,"N133","6/18/14","pan","yellow","south",1,NA,"KK","","","Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","m","T. Griswold","2013-2015","Cockerell","Bee"
1044408,"YOSE-7420_EMEC_11792",11792,2014,"N133","6/18/14","pan","yellow","south",1,NA,"KK","","","Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","m","T. Griswold","2013-2015","Cockerell","Bee"
1044409,"YOSE-7420_EMEC_11793",11793,2014,"N133","6/18/14","pan","blue","center",1,NA,"KK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044410,"YOSE-7420_EMEC_11794",11794,2014,"N133","6/18/14","pan","blue","west",1,NA,"KK","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
1044411,"YOSE-7420_EMEC_11795",11795,2014,"N133","6/18/14","pan","blue","west",1,NA,"KK","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
1044412,"YOSE-7420_EMEC_11796",11796,2014,"N133","6/18/14","pan","blue","west",1,NA,"KK","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
1044413,"YOSE-7420_EMEC_11797",11797,2014,"N133","6/18/14","pan","blue","west",1,NA,"KK","","","Hymenoptera","Andrenidae","Calliopsis","Nomadopsis","edwardsii","","f","R.W. Thorp","2013-2015","Cresson","Bee"
1044414,"YOSE-7420_EMEC_11798",11798,2014,"N133","6/18/14","pan","blue","west",1,NA,"KK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044415,"YOSE-7420_EMEC_11799",11799,2014,"N133","6/18/14","pan","white","west",1,NA,"KK","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
1044416,"YOSE-7420_EMEC_11800",11800,2014,"N133","6/18/14","pan","yellow","west",1,NA,"KK","","","Hymenoptera","Halictidae","Halictus","Seladonia","tripartitus","","f","R.W. Thorp","2013-2015","Cockerell","Bee"
1044418,"YOSE-7420_EMEC_11802",11802,2014,"L24","6/13/14","pan","blue","center",1,NA,"LKM","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","f","","2013-2015","","Bee"
1044511,"YOSE-7420_EMEC_11895",11895,2014,"N135","6/18/14","pan","yellow","west",1,NA,"LTC","","","Lepidoptera","","Hesperia","","juba","","m","L.Ponisio","2015","Scudder","Lep"
1044514,"YOSE-7420_EMEC_11898",11898,2014,"N133","6/18/14","pan","blue","north",1,NA,"KK","","","Lepidoptera","","Hesperia","","juba","","m","L.Ponisio","2015","Scudder","Lep"
1044517,"YOSE-7420_EMEC_11901",11901,2014,"N134","6/17/14","pan","white","center",1,NA,"JPS","","","Lepidoptera","","Thorybes","","sp.","","","L.Ponisio","2015","Scudder","Lep"
1044522,"YOSE-7420_EMEC_11906",11906,2014,"L21","6/12/14","pan","white","south",1,NA,"LKM","","","Lepidoptera","","Thorybes","","sp.","","","L.Ponisio","2015","Scudder","Lep"
1044523,"YOSE-7420_EMEC_11907",11907,2014,"L21","6/12/14","pan","yellow","west",1,NA,"LKM","","","Lepidoptera","","Thorybes","","sp.","","","L.Ponisio","2015","Scudder","Lep"
1044524,"YOSE-7420_EMEC_11908",11908,2014,"L24","6/13/14","pan","white","east",1,NA,"LKM","","","Lepidoptera","","Euphilotes","","enoptes","","m","L.Ponisio","2015","Boisduval","Lep"
1044525,"YOSE-7420_EMEC_11909",11909,2014,"L33","6/13/14","pan","white","south",1,NA,"AJR","","","Lepidoptera","","Hesperia","","juba","","m","L.Ponisio","2015","Scudder","Lep"
1044526,"YOSE-7420_EMEC_11910",11910,2014,"N135","6/18/14","pan","yellow","center",1,NA,"LTC","","","Lepidoptera","","Hesperia","","juba","","m","L.Ponisio","2015","Scudder","Lep"
1044527,"YOSE-7420_EMEC_11911",11911,2014,"N134","6/17/14","pan","white","west",1,NA,"JPS","","","Lepidoptera","","Plebejus","","icarioides","","","L.Ponisio","2015","Boisduval","Lep"
1044528,"YOSE-7420_EMEC_11912",11912,2014,"L35","6/12/14","pan","white","south",1,NA,"LTC","","","Lepidoptera","","Plebejus","","icarioides","","","L.Ponisio","2015","Boisduval","Lep"
1044529,"YOSE-7420_EMEC_11913",11913,2014,"L21","6/12/14","pan","blue","west",1,NA,"LKM","","","Lepidoptera","","Thorybes","","sp.","","","L.Ponisio","2015","Scudder","Lep"
1044532,"YOSE-7420_EMEC_11916",11916,2014,"L24","6/13/14","pan","blue","north",1,NA,"LKM","","","Lepidoptera","","Thorybes","","sp.","","","L.Ponisio","2015","Scudder","Lep"
1044535,"YOSE-7420_EMEC_11919",11919,2014,"N136","6/17/14","pan","blue","north",1,NA,"LTC","","","Lepidoptera","","Boloria","","epithore","","","L.Ponisio","2015","Edwards","Lep"
1044536,"YOSE-7420_EMEC_11920",11920,2014,"N133","6/18/14","pan","white","east",1,NA,"KK","","","Lepidoptera","","Euphilotes","","enoptes","","f","L.Ponisio","2015","Boisduval","Lep"
1044537,"YOSE-7420_EMEC_11921",11921,2014,"L35","6/12/14","pan","blue","north",1,NA,"LTC","","","Lepidoptera","","Hesperia","","juba","","m","L.Ponisio","2015","Scudder","Lep"
1044545,"YOSE-7420_EMEC_11929",11929,2014,"N135","6/18/14","pan","yellow","center",1,NA,"LTC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044548,"YOSE-7420_EMEC_11932",11932,2014,"N134","6/17/14","pan","white","center",1,NA,"JPS","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_4751",4751,2013,"N132","7/14/13","pan","blue","west",2,NA,"GH","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_4839",4839,2013,"N132","7/14/13","pan","white","west",2,NA,"GH","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5268",5268,2013,"N131","7/14/13","pan","white","west",2,NA,"CRP","","","Diptera","Bombyliidae","Apolysis","","sp","a","","M. Hauser","2015","","Fly"
NA,"YOSE-7420_EMEC_5269",5269,2013,"N131","7/14/13","pan","white","west",2,NA,"CRP","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5306",5306,2013,"N131","7/14/13","pan","blue","west",2,NA,"CRP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5629",5629,2013,"P33","7/13/13","pan","white","west",2,NA,"RW","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5630",5630,2013,"P33","7/13/13","pan","white","west",2,NA,"RW","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5631",5631,2013,"W04","7/14/13","pan","white","west",2,NA,"LCP","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5633",5633,2013,"L33","7/13/13","pan","blue","east",2,NA,"GH","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","f","","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5634",5634,2013,"L33","7/13/13","pan","blue","east",2,NA,"GH","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5635",5635,2013,"L33","7/13/13","pan","blue","east",2,NA,"GH","","","Hymenoptera","Halictidae","Halictus","Seladonia","tripartitus","","f","R.W. Thorp","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_5636",5636,2013,"L33","7/13/13","pan","blue","east",2,NA,"GH","","","Hymenoptera","Halictidae","Halictus","Seladonia","tripartitus","","f","R.W. Thorp","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_5637",5637,2013,"L33","7/13/13","pan","blue","east",2,NA,"GH","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5638",5638,2013,"L33","7/13/13","pan","white","east",2,NA,"GH","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","f","","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5639",5639,2013,"P37","7/13/13","pan","blue","east",2,NA,"LCP","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5640",5640,2013,"P37","7/13/13","pan","blue","east",2,NA,"LCP","","","Hymenoptera","Colletidae","Hylaeus","","spp.","small","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5641",5641,2013,"P37","7/13/13","pan","blue","east",2,NA,"LCP","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5642",5642,2013,"P37","7/13/13","pan","blue","east",2,NA,"LCP","","","Hymenoptera","Megachilidae","Osmia","Melanosmia","densa","","f","T. Griswold","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_5643",5643,2013,"P37","7/13/13","pan","blue","east",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5644",5644,2013,"P37","7/13/13","pan","blue","east",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5645",5645,2013,"P37","7/13/13","pan","blue","east",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5646",5646,2013,"P37","7/13/13","pan","blue","east",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5647",5647,2013,"L24","7/13/13","pan","blue","north",2,NA,"SB","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5648",5648,2013,"L24","7/13/13","pan","blue","north",2,NA,"SB","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5649",5649,2013,"L24","7/13/13","pan","blue","north",2,NA,"SB","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5653",5653,2013,"N131","7/14/13","pan","yellow","center",2,NA,"CRP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5654",5654,2013,"N131","7/14/13","pan","yellow","center",2,NA,"CRP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5655",5655,2013,"N131","7/14/13","pan","yellow","center",2,NA,"CRP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5656",5656,2013,"N131","7/14/13","pan","yellow","center",2,NA,"CRP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5657",5657,2013,"N131","7/14/13","pan","yellow","center",2,NA,"CRP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5658",5658,2013,"N131","7/14/13","pan","yellow","center",2,NA,"CRP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5659",5659,2013,"N131","7/14/13","pan","yellow","center",2,NA,"CRP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5660",5660,2013,"P37","7/13/13","pan","white","west",2,NA,"LCP","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5663",5663,2013,"N132","7/14/13","pan","blue","north",2,NA,"GH","","","Hymenoptera","Colletidae","Hylaeus","","spp.","small","f","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5664",5664,2013,"N132","7/14/13","pan","blue","north",2,NA,"GH","","","Hymenoptera","Apidae","Apis","Apis","mellifera","","f","R.W. Thorp","2013-2015","Linnaeus","Bee"
NA,"YOSE-7420_EMEC_5667",5667,2013,"P33","7/13/13","pan","yellow","west",2,NA,"RW","","","Hymenoptera","Halictidae","Halictus","Seladonia","tripartitus","","f","R.W. Thorp","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_5668",5668,2013,"P33","7/13/13","pan","yellow","west",2,NA,"RW","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5669",5669,2013,"P33","7/13/13","pan","yellow","west",2,NA,"RW","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5670",5670,2013,"P33","7/13/13","pan","yellow","west",2,NA,"RW","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5671",5671,2013,"W04","7/14/13","pan","blue","center",2,NA,"LCP","","","Hymenoptera","Vespidae","Vespula","","pensylvanica","","f","L.Ponisio","2015","Saussure","Wasp"
NA,"YOSE-7420_EMEC_5672",5672,2013,"W04","7/14/13","pan","blue","center",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5673",5673,2013,"L24","7/13/13","pan","blue","south",2,NA,"SB","","","Hymenoptera","Colletidae","Hylaeus","","spp.","small","m","L. Ponisio","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5674",5674,2013,"L24","7/13/13","pan","blue","south",2,NA,"SB","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5675",5675,2013,"L24","7/13/13","pan","blue","south",2,NA,"SB","","","Hymenoptera","Megachilidae","Osmia","Melanosmia","juxta","","f","T. Griswold","2013-2015","Cresson","Bee"
NA,"YOSE-7420_EMEC_5676",5676,2013,"N136","7/12/13","pan","yellow","center",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5677",5677,2013,"N136","7/12/13","pan","yellow","center",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5678",5678,2013,"N136","7/12/13","pan","yellow","center",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5679",5679,2013,"N136","7/12/13","pan","yellow","center",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5680",5680,2013,"N136","7/12/13","pan","yellow","center",2,NA,"LCP","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5681",5681,2013,"N136","7/12/13","pan","yellow","center",2,NA,"LCP","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5682",5682,2013,"N136","7/12/13","pan","yellow","center",2,NA,"LCP","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5683",5683,2013,"N131","7/14/13","pan","yellow","north",2,NA,"CRP","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5684",5684,2013,"N131","7/14/13","pan","yellow","north",2,NA,"CRP","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5690",5690,2013,"L24","7/13/13","pan","white","north",2,NA,"SB","","","Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","f","R.W. Thorp","2013-2015","Radoszkowski","Bee"
NA,"YOSE-7420_EMEC_5691",5691,2013,"L24","7/13/13","pan","white","north",2,NA,"SB","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5692",5692,2013,"L24","7/13/13","pan","white","north",2,NA,"SB","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5693",5693,2013,"L24","7/13/13","pan","white","north",2,NA,"SB","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5694",5694,2013,"L24","7/13/13","pan","white","north",2,NA,"SB","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5695",5695,2013,"L24","7/13/13","pan","white","north",2,NA,"SB","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5696",5696,2013,"L24","7/13/13","pan","white","north",2,NA,"SB","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5697",5697,2013,"L24","7/13/13","pan","white","north",2,NA,"SB","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5703",5703,2013,"W04","7/14/13","pan","white","east",2,NA,"LCP","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5704",5704,2013,"W04","7/14/13","pan","white","east",2,NA,"LCP","","","Hymenoptera","Chrysididae","Chrysura","","kyrse","","f","L. Kimsey","2015","Kromnein","Wasp"
NA,"YOSE-7420_EMEC_5707",5707,2013,"N137","7/12/13","pan","white","center",2,NA,"GH","","","Hymenoptera","Megachilidae","Hoplitis","Monumetha","albifrons","albifrons","f","T. Griswold","2013-2015","Kirby","Bee"
NA,"YOSE-7420_EMEC_5710",5710,2013,"P43","7/13/13","pan","blue","south",2,NA,"TS","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","sp.","kn","f","","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5711",5711,2013,"P43","7/13/13","pan","blue","south",2,NA,"TS","","","Hymenoptera","Megachilidae","Osmia","Melanosmia","albolateralis","","f","T. Griswold","2013-2015","Cockerell","Bee"
NA,"YOSE-7420_EMEC_5715",5715,2013,"P310","7/13/13","pan","yellow","north",2,NA,"BES","","","Diptera","Syrphinae","Ferdinandea","","sp.","a","","M. Hauser","2015","","Fly"
NA,"YOSE-7420_EMEC_5716",5716,2013,"P310","7/13/13","pan","yellow","north",2,NA,"BES","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5717",5717,2013,"P310","7/13/13","pan","yellow","north",2,NA,"BES","","","Coleoptera",NA,"Trichodes","","ornatus","","","L. Ponisio","2015","Linsley & MacSwain","Beetle"
NA,"YOSE-7420_EMEC_5718",5718,2013,"P310","7/13/13","pan","yellow","north",2,NA,"BES","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5719",5719,2013,"P310","7/13/13","pan","yellow","north",2,NA,"BES","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5720",5720,2013,"N132","7/14/13","pan","white","east",2,NA,"GH","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5721",5721,2013,"N132","7/14/13","pan","white","east",2,NA,"GH","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5722",5722,2013,"N132","7/14/13","pan","white","east",2,NA,"GH","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5723",5723,2013,"N132","7/14/13","pan","white","east",2,NA,"GH","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","aff.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5724",5724,2013,"L24","7/13/13","pan","yellow","west",2,NA,"SB","","","Hymenoptera","Vespidae","Vespula","","pensylvanica","","f","L.Ponisio","2015","Saussure","Wasp"
NA,"YOSE-7420_EMEC_5725",5725,2013,"L24","7/13/13","pan","yellow","west",2,NA,"SB","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5726",5726,2013,"L24","7/13/13","pan","yellow","west",2,NA,"SB","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5727",5727,2013,"L24","7/13/13","pan","yellow","west",2,NA,"SB","","","Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","f","Jason Gibbs","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5728",5728,2013,"L24","7/13/13","pan","yellow","west",2,NA,"SB","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5729",5729,2013,"P37","7/13/13","pan","white","center",2,NA,"LCP","","","Hymenoptera","Megachilidae","Dianthidium","Dianthidium","pudicum","","m","T. Griswold","2013-2015","","Bee"
NA,"YOSE-7420_EMEC_5730",5730,2013,"P37","7/13/13","pan","white","center",2,NA,"LCP","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5731",5731,2013,"P37","7/13/13","pan","white","center",2,NA,"LCP","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"YOSE-7420_EMEC_5732",5732,2013,"P33","7/13/13","pan","yellow","north",2,NA,"RW","","","Hymenoptera","Andrenidae","Andrena","Andrena","edwardsi","","f","R.W. Thorp","2013-2015","Viereck","Bee"
NA,"YOSE-7420_EMEC_5736",5736,2013,"L21","7/13/13","pan","blue","center",2,NA,"LKM","","","Hymenoptera","Chrysididae","Hedychrum","","parvum","","f","L. Kimsey","2015","Aaron","Wasp"
NA,"YOSE-7420_EMEC_5737",5737,2013,"P33","7/13/13","pan","yellow","east",2,NA,"RW","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
