"EMEC","UniqueID","TempID","Collector","InsectFK","PlantFK","PanFK","ConditionsFK","GeographyFK"
1043134,"YOSE-7420_EMEC_10518",10518,"LCP",39,1,6,313,3
1043135,"YOSE-7420_EMEC_10519",10519,"LCP",32,1,6,313,3
1043136,"YOSE-7420_EMEC_10520",10520,"LCP",8,1,6,313,3
1043137,"YOSE-7420_EMEC_10521",10521,"LCP",8,1,6,313,3
1043138,"YOSE-7420_EMEC_10522",10522,"LCP",32,1,15,313,3
1043139,"YOSE-7420_EMEC_10523",10523,"LCP",39,1,15,313,3
1043140,"YOSE-7420_EMEC_10524",10524,"LCP",7,1,5,313,3
1043141,"YOSE-7420_EMEC_10525",10525,"LCP",7,1,5,313,3
1043142,"YOSE-7420_EMEC_10526",10526,"LCP",38,1,5,313,3
1043143,"YOSE-7420_EMEC_10527",10527,"LCP",38,1,5,313,3
1043144,"YOSE-7420_EMEC_10528",10528,"LCP",70,1,5,313,3
1043145,"YOSE-7420_EMEC_10529",10529,"LCP",38,1,4,313,3
1043146,"YOSE-7420_EMEC_10530",10530,"LCP",8,1,4,313,3
1043147,"YOSE-7420_EMEC_10531",10531,"LCP",39,1,4,313,3
1043148,"YOSE-7420_EMEC_10532",10532,"LCP",39,1,4,313,3
1043149,"YOSE-7420_EMEC_10533",10533,"LCP",39,1,4,313,3
1043150,"YOSE-7420_EMEC_10534",10534,"LCP",39,1,4,313,3
1043151,"YOSE-7420_EMEC_10535",10535,"LCP",32,1,4,313,3
1043152,"YOSE-7420_EMEC_10536",10536,"LCP",39,1,4,313,3
1043153,"YOSE-7420_EMEC_10537",10537,"LCP",39,1,4,313,3
1043154,"YOSE-7420_EMEC_10538",10538,"LCP",39,1,4,313,3
1043155,"YOSE-7420_EMEC_10539",10539,"LCP",39,1,4,313,3
1043156,"YOSE-7420_EMEC_10540",10540,"LCP",39,1,4,313,3
1043157,"YOSE-7420_EMEC_10541",10541,"LCP",7,1,10,313,3
1043158,"YOSE-7420_EMEC_10542",10542,"LCP",8,1,10,313,3
1043159,"YOSE-7420_EMEC_10543",10543,"LCP",38,1,10,313,3
1043160,"YOSE-7420_EMEC_10544",10544,"LCP",39,1,10,313,3
1043278,"YOSE-7420_EMEC_10662",10662,"LCP",20,1,7,441,29
1043279,"YOSE-7420_EMEC_10663",10663,"LCP",62,1,9,441,29
1043280,"YOSE-7420_EMEC_10664",10664,"LCP",8,1,9,441,29
1043281,"YOSE-7420_EMEC_10665",10665,"LCP",20,1,13,441,29
1043405,"YOSE-7420_EMEC_10789",10789,"LTC",83,1,13,521,55
1043406,"YOSE-7420_EMEC_10790",10790,"LTC",7,1,13,521,55
1043407,"YOSE-7420_EMEC_10791",10791,"LTC",8,1,13,521,55
1043408,"YOSE-7420_EMEC_10792",10792,"LTC",70,1,15,521,55
1043409,"YOSE-7420_EMEC_10793",10793,"LTC",70,1,15,521,55
1043410,"YOSE-7420_EMEC_10794",10794,"LTC",70,1,15,521,55
1043411,"YOSE-7420_EMEC_10795",10795,"LTC",185,1,15,521,55
1043412,"YOSE-7420_EMEC_10796",10796,"LTC",7,1,8,521,55
1043413,"YOSE-7420_EMEC_10797",10797,"LTC",7,1,8,521,55
1043414,"YOSE-7420_EMEC_10798",10798,"LTC",240,1,8,521,55
1043415,"YOSE-7420_EMEC_10799",10799,"LTC",70,1,8,521,55
1043416,"YOSE-7420_EMEC_10800",10800,"LTC",8,1,8,521,55
1043417,"YOSE-7420_EMEC_10801",10801,"LTC",70,1,4,521,55
1043418,"YOSE-7420_EMEC_10802",10802,"LTC",8,1,4,521,55
1043419,"YOSE-7420_EMEC_10803",10803,"LTC",8,1,4,521,55
1043420,"YOSE-7420_EMEC_10804",10804,"LTC",8,1,2,521,55
1043421,"YOSE-7420_EMEC_10805",10805,"LTC",8,1,2,521,55
1043422,"YOSE-7420_EMEC_10806",10806,"LTC",372,1,11,521,55
1043423,"YOSE-7420_EMEC_10807",10807,"LTC",70,1,11,521,55
1043424,"YOSE-7420_EMEC_10808",10808,"LTC",7,1,14,521,55
1043425,"YOSE-7420_EMEC_10809",10809,"LTC",7,1,14,521,55
1043426,"YOSE-7420_EMEC_10810",10810,"LTC",39,1,14,521,55
1043427,"YOSE-7420_EMEC_10811",10811,"LTC",70,1,14,521,55
1043428,"YOSE-7420_EMEC_10812",10812,"LTC",39,1,14,521,55
1043429,"YOSE-7420_EMEC_10813",10813,"LTC",70,1,14,521,55
1043430,"YOSE-7420_EMEC_10814",10814,"LTC",70,1,14,521,55
1043431,"YOSE-7420_EMEC_10815",10815,"LTC",8,1,14,521,55
1043432,"YOSE-7420_EMEC_10816",10816,"LTC",70,1,14,521,55
1043433,"YOSE-7420_EMEC_10817",10817,"LTC",7,1,6,521,55
1043434,"YOSE-7420_EMEC_10818",10818,"LTC",70,1,6,521,55
1043435,"YOSE-7420_EMEC_10819",10819,"LTC",8,1,6,521,55
1043436,"YOSE-7420_EMEC_10820",10820,"LTC",8,1,6,521,55
1043437,"YOSE-7420_EMEC_10821",10821,"LTC",62,1,12,521,55
1043438,"YOSE-7420_EMEC_10822",10822,"LTC",70,1,12,521,55
1043439,"YOSE-7420_EMEC_10823",10823,"LTC",8,1,12,521,55
1043440,"YOSE-7420_EMEC_10824",10824,"LTC",8,1,12,521,55
1043441,"YOSE-7420_EMEC_10825",10825,"LTC",8,1,12,521,55
1043442,"YOSE-7420_EMEC_10826",10826,"LTC",8,1,12,521,55
1043443,"YOSE-7420_EMEC_10827",10827,"LTC",8,1,12,521,55
1043497,"YOSE-7420_EMEC_10881",10881,"LTC",70,1,9,329,7
1043498,"YOSE-7420_EMEC_10882",10882,"LTC",70,1,12,329,7
1043499,"YOSE-7420_EMEC_10883",10883,"LTC",70,1,12,329,7
1043500,"YOSE-7420_EMEC_10884",10884,"LTC",7,1,2,329,7
1043501,"YOSE-7420_EMEC_10885",10885,"LTC",8,1,2,329,7
1043502,"YOSE-7420_EMEC_10886",10886,"LTC",70,1,2,329,7
1043503,"YOSE-7420_EMEC_10887",10887,"LTC",70,1,2,329,7
1043504,"YOSE-7420_EMEC_10888",10888,"LTC",70,1,2,329,7
1043505,"YOSE-7420_EMEC_10889",10889,"LTC",8,1,5,329,7
1043506,"YOSE-7420_EMEC_10890",10890,"LTC",70,1,11,329,7
1043507,"YOSE-7420_EMEC_10891",10891,"LTC",8,1,11,329,7
1043508,"YOSE-7420_EMEC_10892",10892,"LTC",70,1,11,329,7
1043509,"YOSE-7420_EMEC_10893",10893,"LTC",70,1,11,329,7
1043510,"YOSE-7420_EMEC_10894",10894,"LTC",70,1,11,329,7
1043511,"YOSE-7420_EMEC_10895",10895,"LTC",70,1,11,329,7
1043512,"YOSE-7420_EMEC_10896",10896,"LTC",70,1,11,329,7
1043513,"YOSE-7420_EMEC_10897",10897,"LTC",70,1,11,329,7
1043514,"YOSE-7420_EMEC_10898",10898,"LTC",8,1,11,329,7
1043515,"YOSE-7420_EMEC_10899",10899,"LTC",8,1,10,329,7
1043516,"YOSE-7420_EMEC_10900",10900,"LTC",240,1,10,329,7
1043517,"YOSE-7420_EMEC_10901",10901,"LTC",70,1,8,329,7
1043518,"YOSE-7420_EMEC_10902",10902,"LTC",70,1,8,329,7
1043519,"YOSE-7420_EMEC_10903",10903,"LTC",70,1,8,329,7
1043520,"YOSE-7420_EMEC_10904",10904,"LTC",42,1,3,329,7
1043521,"YOSE-7420_EMEC_10905",10905,"LTC",39,1,3,329,7
1043522,"YOSE-7420_EMEC_10906",10906,"LTC",70,1,3,329,7
1043523,"YOSE-7420_EMEC_10907",10907,"LTC",70,1,3,329,7
1043524,"YOSE-7420_EMEC_10908",10908,"LTC",70,1,4,329,7
1043525,"YOSE-7420_EMEC_10909",10909,"LTC",8,1,13,329,7
1043526,"YOSE-7420_EMEC_10910",10910,"LTC",70,1,16,329,7
1043527,"YOSE-7420_EMEC_10911",10911,"LTC",70,1,16,329,7
1043528,"YOSE-7420_EMEC_10912",10912,"LTC",36,1,10,293,1
1043529,"YOSE-7420_EMEC_10913",10913,"LTC",7,1,10,293,1
1043530,"YOSE-7420_EMEC_10914",10914,"LTC",7,1,10,293,1
1043531,"YOSE-7420_EMEC_10915",10915,"LTC",7,1,10,293,1
1043532,"YOSE-7420_EMEC_10916",10916,"LTC",7,1,10,293,1
1043533,"YOSE-7420_EMEC_10917",10917,"LTC",7,1,10,293,1
1043534,"YOSE-7420_EMEC_10918",10918,"LTC",7,1,8,293,1
1043535,"YOSE-7420_EMEC_10919",10919,"LTC",7,1,8,293,1
1043536,"YOSE-7420_EMEC_10920",10920,"LTC",7,1,8,293,1
1043537,"YOSE-7420_EMEC_10921",10921,"LTC",7,1,8,293,1
1043538,"YOSE-7420_EMEC_10922",10922,"LTC",7,1,8,293,1
1043539,"YOSE-7420_EMEC_10923",10923,"LTC",7,1,8,293,1
1043540,"YOSE-7420_EMEC_10924",10924,"LTC",8,1,8,293,1
1043541,"YOSE-7420_EMEC_10925",10925,"LTC",37,1,9,293,1
1043542,"YOSE-7420_EMEC_10926",10926,"LTC",7,1,9,293,1
1043543,"YOSE-7420_EMEC_10927",10927,"LTC",7,1,9,293,1
1043544,"YOSE-7420_EMEC_10928",10928,"LTC",7,1,9,293,1
1043545,"YOSE-7420_EMEC_10929",10929,"LCP",7,1,9,293,1
1043546,"YOSE-7420_EMEC_10930",10930,"LCP",7,1,9,293,1
1043547,"YOSE-7420_EMEC_10931",10931,"LCP",62,1,9,293,1
1043548,"YOSE-7420_EMEC_10932",10932,"LCP",7,1,5,293,1
1043549,"YOSE-7420_EMEC_10933",10933,"LCP",7,1,5,293,1
1043550,"YOSE-7420_EMEC_10934",10934,"LCP",7,1,5,293,1
1043551,"YOSE-7420_EMEC_10935",10935,"LCP",7,1,5,293,1
1043552,"YOSE-7420_EMEC_10936",10936,"LCP",7,1,5,293,1
1043553,"YOSE-7420_EMEC_10937",10937,"LCP",7,1,5,293,1
1043554,"YOSE-7420_EMEC_10938",10938,"LCP",7,1,5,293,1
1043555,"YOSE-7420_EMEC_10939",10939,"LCP",7,1,5,293,1
1043556,"YOSE-7420_EMEC_10940",10940,"LCP",83,1,14,293,1
1043557,"YOSE-7420_EMEC_10941",10941,"LCP",7,1,14,293,1
1043558,"YOSE-7420_EMEC_10942",10942,"LCP",7,1,14,293,1
1043559,"YOSE-7420_EMEC_10943",10943,"LCP",70,1,14,293,1
1043560,"YOSE-7420_EMEC_10944",10944,"LCP",70,1,14,293,1
1043561,"YOSE-7420_EMEC_10945",10945,"LCP",70,1,14,293,1
1043562,"YOSE-7420_EMEC_10946",10946,"LCP",8,1,14,293,1
1043563,"YOSE-7420_EMEC_10947",10947,"LCP",8,1,15,293,1
1043564,"YOSE-7420_EMEC_10948",10948,"LCP",39,1,15,293,1
1043565,"YOSE-7420_EMEC_10949",10949,"LCP",373,1,15,293,1
1043566,"YOSE-7420_EMEC_10950",10950,"LCP",59,1,16,293,1
1043567,"YOSE-7420_EMEC_10951",10951,"LCP",7,1,16,293,1
1043568,"YOSE-7420_EMEC_10952",10952,"LCP",7,1,16,293,1
1043569,"YOSE-7420_EMEC_10953",10953,"LCP",7,1,16,293,1
1043570,"YOSE-7420_EMEC_10954",10954,"LCP",7,1,16,293,1
1043571,"YOSE-7420_EMEC_10955",10955,"LCP",7,1,16,293,1
1043572,"YOSE-7420_EMEC_10956",10956,"LCP",7,1,16,293,1
1043573,"YOSE-7420_EMEC_10957",10957,"LCP",7,1,16,293,1
1043574,"YOSE-7420_EMEC_10958",10958,"LCP",7,1,16,293,1
1043575,"YOSE-7420_EMEC_10959",10959,"LCP",70,1,16,293,1
1043576,"YOSE-7420_EMEC_10960",10960,"LCP",7,1,6,293,1
1043577,"YOSE-7420_EMEC_10961",10961,"LCP",7,1,6,293,1
1043578,"YOSE-7420_EMEC_10962",10962,"LCP",7,1,6,293,1
1043579,"YOSE-7420_EMEC_10963",10963,"LCP",7,1,6,293,1
1043580,"YOSE-7420_EMEC_10964",10964,"LCP",7,1,6,293,1
1043581,"YOSE-7420_EMEC_10965",10965,"LCP",37,1,4,293,1
1043582,"YOSE-7420_EMEC_10966",10966,"LCP",8,1,4,293,1
1043583,"YOSE-7420_EMEC_10967",10967,"LCP",8,1,4,293,1
1043584,"YOSE-7420_EMEC_10968",10968,"LCP",20,1,4,293,1
1043585,"YOSE-7420_EMEC_10969",10969,"LCP",31,1,4,293,1
1043586,"YOSE-7420_EMEC_10970",10970,"LCP",8,1,4,293,1
1043587,"YOSE-7420_EMEC_10971",10971,"LCP",8,1,11,293,1
1043588,"YOSE-7420_EMEC_10972",10972,"LCP",39,1,11,293,1
1043589,"YOSE-7420_EMEC_10973",10973,"LCP",39,1,11,293,1
1043590,"YOSE-7420_EMEC_10974",10974,"LCP",273,1,11,293,1
1043591,"YOSE-7420_EMEC_10975",10975,"LCP",2,1,3,293,1
1043592,"YOSE-7420_EMEC_10976",10976,"LCP",8,1,3,293,1
1043593,"YOSE-7420_EMEC_10977",10977,"LCP",7,1,3,293,1
1043594,"YOSE-7420_EMEC_10978",10978,"LCP",359,1,3,293,1
1043595,"YOSE-7420_EMEC_10979",10979,"LCP",3,1,7,293,1
1043596,"YOSE-7420_EMEC_10980",10980,"LCP",8,1,13,293,1
1043597,"YOSE-7420_EMEC_10981",10981,"LCP",70,1,13,293,1
1043598,"YOSE-7420_EMEC_10982",10982,"LCP",37,1,2,293,1
1043599,"YOSE-7420_EMEC_10983",10983,"LCP",39,1,2,293,1
1043600,"YOSE-7420_EMEC_10984",10984,"LCP",37,1,12,293,1
1043601,"YOSE-7420_EMEC_10985",10985,"LCP",39,1,12,293,1
1043602,"YOSE-7420_EMEC_10986",10986,"LCP",8,1,12,293,1
1043603,"YOSE-7420_EMEC_10987",10987,"LCP",7,1,12,293,1
1043604,"YOSE-7420_EMEC_10988",10988,"LCP",7,1,12,293,1
1043616,"YOSE-7420_EMEC_11000",11000,"KK",31,1,4,345,8
1043617,"YOSE-7420_EMEC_11001",11001,"KK",20,1,4,345,8
1043618,"YOSE-7420_EMEC_11002",11002,"KK",362,1,4,345,8
1043619,"YOSE-7420_EMEC_11003",11003,"KK",70,1,4,345,8
1043620,"YOSE-7420_EMEC_11004",11004,"KK",62,1,4,345,8
1043621,"YOSE-7420_EMEC_11005",11005,"KK",343,1,6,345,8
1043622,"YOSE-7420_EMEC_11006",11006,"KK",62,1,6,345,8
1043623,"YOSE-7420_EMEC_11007",11007,"KK",343,1,5,345,8
1043624,"YOSE-7420_EMEC_11008",11008,"KK",31,1,5,345,8
1043625,"YOSE-7420_EMEC_11009",11009,"KK",7,1,16,345,8
1043626,"YOSE-7420_EMEC_11010",11010,"KK",7,1,10,345,8
1043627,"YOSE-7420_EMEC_11011",11011,"KK",8,1,9,345,8
1043628,"YOSE-7420_EMEC_11012",11012,"KK",8,1,9,345,8
1043629,"YOSE-7420_EMEC_11013",11013,"KK",31,1,9,345,8
1043630,"YOSE-7420_EMEC_11014",11014,"KK",8,1,9,345,8
1043631,"YOSE-7420_EMEC_11015",11015,"KK",8,1,9,345,8
1043632,"YOSE-7420_EMEC_11016",11016,"KK",36,1,2,345,8
1043633,"YOSE-7420_EMEC_11017",11017,"KK",31,1,2,345,8
1043634,"YOSE-7420_EMEC_11018",11018,"KK",20,1,2,345,8
1043635,"YOSE-7420_EMEC_11019",11019,"KK",62,1,2,345,8
1043636,"YOSE-7420_EMEC_11020",11020,"KK",62,1,2,345,8
1043637,"YOSE-7420_EMEC_11021",11021,"KK",39,1,2,345,8
1043638,"YOSE-7420_EMEC_11022",11022,"KK",8,1,2,345,8
1043639,"YOSE-7420_EMEC_11023",11023,"KK",3,1,15,345,8
1043640,"YOSE-7420_EMEC_11024",11024,"KK",31,1,15,345,8
1043641,"YOSE-7420_EMEC_11025",11025,"KK",38,1,3,345,8
1043642,"YOSE-7420_EMEC_11026",11026,"KK",8,1,3,345,8
1043683,"YOSE-7420_EMEC_11067",11067,"LTC",62,1,12,549,63
1043684,"YOSE-7420_EMEC_11068",11068,"LTC",8,1,13,549,63
1043685,"YOSE-7420_EMEC_11069",11069,"LTC",8,1,13,549,63
1043686,"YOSE-7420_EMEC_11070",11070,"LTC",8,1,7,549,63
1043687,"YOSE-7420_EMEC_11071",11071,"LTC",62,1,2,549,63
1043688,"YOSE-7420_EMEC_11072",11072,"LTC",62,1,2,549,63
1043689,"YOSE-7420_EMEC_11073",11073,"LTC",8,1,2,549,63
1043715,"YOSE-7420_EMEC_11099",11099,"LTC",8,1,14,549,63
1043718,"YOSE-7420_EMEC_11102",11102,"KK",8,1,11,361,10
1043719,"YOSE-7420_EMEC_11103",11103,"KK",8,1,11,361,10
1043720,"YOSE-7420_EMEC_11104",11104,"KK",8,1,4,361,10
1043721,"YOSE-7420_EMEC_11105",11105,"KK",28,1,6,361,10
1043722,"YOSE-7420_EMEC_11106",11106,"KK",8,1,13,361,10
1043723,"YOSE-7420_EMEC_11107",11107,"KK",8,1,13,361,10
1043724,"YOSE-7420_EMEC_11108",11108,"KK",8,1,7,361,10
1043725,"YOSE-7420_EMEC_11109",11109,"KK",62,1,7,361,10
1043726,"YOSE-7420_EMEC_11110",11110,"KK",62,1,5,361,10
1043727,"YOSE-7420_EMEC_11111",11111,"KK",62,1,5,361,10
1043728,"YOSE-7420_EMEC_11112",11112,"KK",8,1,16,361,10
1043729,"YOSE-7420_EMEC_11113",11113,"KK",8,1,3,361,10
1043730,"YOSE-7420_EMEC_11114",11114,"KK",8,1,3,361,10
1043731,"YOSE-7420_EMEC_11115",11115,"KK",8,1,3,361,10
1043732,"YOSE-7420_EMEC_11116",11116,"KK",8,1,9,361,10
1043733,"YOSE-7420_EMEC_11117",11117,"KK",8,1,9,361,10
1043734,"YOSE-7420_EMEC_11118",11118,"KK",8,1,12,361,10
1043735,"YOSE-7420_EMEC_11119",11119,"KK",8,1,12,361,10
1043736,"YOSE-7420_EMEC_11120",11120,"KK",8,1,8,361,10
1043737,"YOSE-7420_EMEC_11121",11121,"KK",8,1,8,361,10
1043738,"YOSE-7420_EMEC_11122",11122,"KK",31,1,8,361,10
1043739,"YOSE-7420_EMEC_11123",11123,"KK",70,1,10,361,10
1043740,"YOSE-7420_EMEC_11124",11124,"KK",70,1,10,361,10
1043741,"YOSE-7420_EMEC_11125",11125,"KK",8,1,2,361,10
1043742,"YOSE-7420_EMEC_11126",11126,"KK",62,1,2,361,10
1043754,"YOSE-7420_EMEC_11138",11138,"LCP",8,1,4,505,53
1043755,"YOSE-7420_EMEC_11139",11139,"LCP",8,1,4,505,53
1043756,"YOSE-7420_EMEC_11140",11140,"KK",36,1,13,345,8
1043757,"YOSE-7420_EMEC_11141",11141,"KK",36,1,13,345,8
1043758,"YOSE-7420_EMEC_11142",11142,"KK",31,1,13,345,8
1043759,"YOSE-7420_EMEC_11143",11143,"KK",39,1,13,345,8
1043760,"YOSE-7420_EMEC_11144",11144,"KK",39,1,13,345,8
1043761,"YOSE-7420_EMEC_11145",11145,"KK",39,1,13,345,8
1043762,"YOSE-7420_EMEC_11146",11146,"KK",39,1,13,345,8
1043763,"YOSE-7420_EMEC_11147",11147,"KK",39,1,13,345,8
1043764,"YOSE-7420_EMEC_11148",11148,"LCP",39,1,14,565,73
1043765,"YOSE-7420_EMEC_11149",11149,"KK",8,1,12,345,8
1043775,"YOSE-7420_EMEC_11159",11159,"KK",36,1,11,345,8
1043776,"YOSE-7420_EMEC_11160",11160,"KK",31,1,11,345,8
1043777,"YOSE-7420_EMEC_11161",11161,"KK",8,1,11,345,8
1043778,"YOSE-7420_EMEC_11162",11162,"KK",62,1,11,345,8
1043779,"YOSE-7420_EMEC_11163",11163,"KK",8,1,11,345,8
1043780,"YOSE-7420_EMEC_11164",11164,"LCP",8,1,9,505,53
1043819,"YOSE-7420_EMEC_11203",11203,"KK",76,1,3,425,28
1043820,"YOSE-7420_EMEC_11204",11204,"KK",23,1,3,425,28
1043821,"YOSE-7420_EMEC_11205",11205,"KK",343,1,3,425,28
1043822,"YOSE-7420_EMEC_11206",11206,"KK",8,1,5,425,28
1043823,"YOSE-7420_EMEC_11207",11207,"KK",8,1,5,425,28
1043824,"YOSE-7420_EMEC_11208",11208,"KK",8,1,7,425,28
1043825,"YOSE-7420_EMEC_11209",11209,"KK",264,1,4,425,28
1043826,"YOSE-7420_EMEC_11210",11210,"KK",62,1,11,425,28
1043827,"YOSE-7420_EMEC_11211",11211,"KK",8,1,2,425,28
1043828,"YOSE-7420_EMEC_11212",11212,"KK",40,1,12,425,28
1043829,"YOSE-7420_EMEC_11213",11213,"KK",70,1,9,425,28
1043830,"YOSE-7420_EMEC_11214",11214,"KK",70,1,14,425,28
1044417,"YOSE-7420_EMEC_11801",11801,"LTC",8,1,12,329,7
1044484,"YOSE-7420_EMEC_11868",11868,"LCP",48,1,2,441,29
1044504,"YOSE-7420_EMEC_11888",11888,"LTC",50,1,3,521,55
1044509,"YOSE-7420_EMEC_11893",11893,"LTC",112,1,10,521,55
1044510,"YOSE-7420_EMEC_11894",11894,"LCP",119,1,5,409,27
1044512,"YOSE-7420_EMEC_11896",11896,"KK",50,1,12,345,8
1044513,"YOSE-7420_EMEC_11897",11897,"LCP",50,1,16,505,53
1044518,"YOSE-7420_EMEC_11902",11902,"LCP",50,1,9,505,53
1044519,"YOSE-7420_EMEC_11903",11903,"KK",50,1,15,425,28
1044520,"YOSE-7420_EMEC_11904",11904,"KK",50,1,7,425,28
1044521,"YOSE-7420_EMEC_11905",11905,"LCP",8,1,9,409,27
1044539,"YOSE-7420_EMEC_11923",11923,"LCP",50,1,4,505,53
1044540,"YOSE-7420_EMEC_11924",11924,"KK",50,1,13,345,8
1044541,"YOSE-7420_EMEC_11925",11925,"LCP",50,1,14,565,73
1044542,"YOSE-7420_EMEC_11926",11926,"KK",50,1,11,345,8
NA,"YOSE-7420_EMEC_5263",5263,"GH",143,1,3,252,59
NA,"YOSE-7420_EMEC_5264",5264,"GH",20,1,3,252,59
NA,"YOSE-7420_EMEC_5265",5265,"GH",8,1,3,252,59
NA,"YOSE-7420_EMEC_5266",5266,"GH",8,1,16,252,59
NA,"YOSE-7420_EMEC_5267",5267,"GH",8,1,16,252,59
NA,"YOSE-7420_EMEC_5271",5271,"CRP",369,1,12,92,21
NA,"YOSE-7420_EMEC_5272",5272,"CRP",20,1,12,92,21
NA,"YOSE-7420_EMEC_5273",5273,"CRP",8,1,12,92,21
NA,"YOSE-7420_EMEC_5274",5274,"CRP",20,1,8,204,47
NA,"YOSE-7420_EMEC_5275",5275,"GH",106,1,6,236,55
NA,"YOSE-7420_EMEC_5276",5276,"GH",71,1,9,236,55
NA,"YOSE-7420_EMEC_5277",5277,"GH",8,1,9,236,55
NA,"YOSE-7420_EMEC_5278",5278,"GH",8,1,9,236,55
NA,"YOSE-7420_EMEC_5279",5279,"GH",8,1,13,284,73
NA,"YOSE-7420_EMEC_5280",5280,"GH",8,1,13,284,73
NA,"YOSE-7420_EMEC_5281",5281,"GH",8,1,13,284,73
NA,"YOSE-7420_EMEC_5282",5282,"CRP",8,1,3,92,21
NA,"YOSE-7420_EMEC_5283",5283,"GH",8,1,7,236,55
NA,"YOSE-7420_EMEC_5284",5284,"GH",8,1,7,236,55
NA,"YOSE-7420_EMEC_5285",5285,"LCP",8,1,10,76,10
NA,"YOSE-7420_EMEC_5286",5286,"LCP",4,1,10,76,10
NA,"YOSE-7420_EMEC_5287",5287,"LCP",4,1,10,76,10
NA,"YOSE-7420_EMEC_5288",5288,"LCP",8,1,10,76,10
NA,"YOSE-7420_EMEC_5289",5289,"LCP",4,1,7,76,10
NA,"YOSE-7420_EMEC_5290",5290,"LCP",62,1,7,76,10
NA,"YOSE-7420_EMEC_5291",5291,"LCP",8,1,7,76,10
NA,"YOSE-7420_EMEC_5292",5292,"LCP",8,1,9,44,7
NA,"YOSE-7420_EMEC_5293",5293,"LCP",39,1,9,44,7
NA,"YOSE-7420_EMEC_5294",5294,"LCP",343,1,9,44,7
NA,"YOSE-7420_EMEC_5295",5295,"LCP",20,1,9,44,7
NA,"YOSE-7420_EMEC_5296",5296,"LCP",185,1,15,44,7
NA,"YOSE-7420_EMEC_5297",5297,"LCP",8,1,15,44,7
NA,"YOSE-7420_EMEC_5298",5298,"CRP",343,1,10,204,47
NA,"YOSE-7420_EMEC_5299",5299,"GH",8,1,8,236,55
NA,"YOSE-7420_EMEC_5300",5300,"GH",70,1,8,236,55
NA,"YOSE-7420_EMEC_5301",5301,"CRP",8,1,6,204,47
NA,"YOSE-7420_EMEC_5302",5302,"CRP",20,1,6,204,47
NA,"YOSE-7420_EMEC_5303",5303,"CRP",20,1,6,204,47
NA,"YOSE-7420_EMEC_5304",5304,"GH",8,1,10,236,55
NA,"YOSE-7420_EMEC_5305",5305,"GH",349,1,3,236,55
NA,"YOSE-7420_EMEC_5307",5307,"GH",8,1,14,236,55
NA,"YOSE-7420_EMEC_5308",5308,"GH",7,1,14,236,55
NA,"YOSE-7420_EMEC_5309",5309,"LCP",8,1,13,44,7
NA,"YOSE-7420_EMEC_5310",5310,"LCP",8,1,13,44,7
NA,"YOSE-7420_EMEC_5311",5311,"LCP",39,1,2,44,7
NA,"YOSE-7420_EMEC_5312",5312,"LCP",343,1,2,44,7
NA,"YOSE-7420_EMEC_5313",5313,"LCP",343,1,2,44,7
NA,"YOSE-7420_EMEC_5314",5314,"GH",13,1,13,236,55
NA,"YOSE-7420_EMEC_5315",5315,"CRP",20,1,11,204,47
NA,"YOSE-7420_EMEC_5316",5316,"CRP",70,1,11,204,47
NA,"YOSE-7420_EMEC_5317",5317,"LCP",343,1,4,44,7
NA,"YOSE-7420_EMEC_5318",5318,"LCP",8,1,4,44,7
NA,"YOSE-7420_EMEC_5319",5319,"GH",8,1,7,252,59
NA,"YOSE-7420_EMEC_5320",5320,"GH",8,1,4,284,73
NA,"YOSE-7420_EMEC_5321",5321,"LCP",8,1,11,76,10
NA,"YOSE-7420_EMEC_5322",5322,"LCP",62,1,11,76,10
NA,"YOSE-7420_EMEC_5323",5323,"LCP",70,1,8,44,7
NA,"YOSE-7420_EMEC_5324",5324,"LCP",70,1,8,44,7
NA,"YOSE-7420_EMEC_5325",5325,"LCP",86,1,8,44,7
NA,"YOSE-7420_EMEC_5326",5326,"CRP",8,1,7,92,21
NA,"YOSE-7420_EMEC_5327",5327,"CRP",8,1,7,92,21
NA,"YOSE-7420_EMEC_5328",5328,"CRP",20,1,7,92,21
NA,"YOSE-7420_EMEC_5365",5365,"CRP",204,1,8,217,53
NA,"YOSE-7420_EMEC_5366",5366,"CRP",7,1,8,217,53
NA,"YOSE-7420_EMEC_5367",5367,"CRP",39,1,10,60,8
NA,"YOSE-7420_EMEC_5368",5368,"CRP",8,1,12,60,8
NA,"YOSE-7420_EMEC_5369",5369,"LCP",7,1,8,28,3
NA,"YOSE-7420_EMEC_5370",5370,"LCP",7,1,8,28,3
NA,"YOSE-7420_EMEC_5371",5371,"LCP",7,1,8,28,3
NA,"YOSE-7420_EMEC_5372",5372,"LCP",7,1,8,28,3
NA,"YOSE-7420_EMEC_5373",5373,"LCP",39,1,8,28,3
NA,"YOSE-7420_EMEC_5374",5374,"LCP",39,1,8,28,3
NA,"YOSE-7420_EMEC_5375",5375,"CRP",8,1,10,217,53
NA,"YOSE-7420_EMEC_5376",5376,"CRP",7,1,10,217,53
NA,"YOSE-7420_EMEC_5377",5377,"CRP",7,1,10,217,53
NA,"YOSE-7420_EMEC_5378",5378,"CRP",7,1,10,217,53
NA,"YOSE-7420_EMEC_5379",5379,"LCP",61,1,15,28,3
NA,"YOSE-7420_EMEC_5380",5380,"LCP",76,1,15,28,3
NA,"YOSE-7420_EMEC_5381",5381,"LCP",39,1,15,28,3
